1703188156.0012789,1547,2174,0,131928928,14636356,14807584,0,645984,0,111833468,563192,111730380,164928,103088,398264,1048576,1048576,0,0,21432,0,112777624,315124,166260,879276,295992,583284,23696,270652,0,0,0,65964464,113700560,34359738367,1267512,34291174360,17920,0,1120256,0,0,0,0,0,0,2048,212240,4933632,131072000
1703188156.001292,2760,0,0,131928928,126744400,126434604,0,163508,0,971988,135152,945652,64992,26336,70160,1048576,1048576,0,0,0,0,1992208,146136,67012,508364,85496,422868,22992,9648,0,0,0,65964464,1870284,34359738367,1267320,34291179864,18880,0,1122304,0,0,0,0,0,0,2048,582928,91594752,44040192
1703188156.0013108,2921,4549,0,131928928,121501672,121631328,0,655108,0,5624604,533248,5542892,99924,81712,433324,1048576,1048576,0,0,452,120,6551312,191496,140116,709188,240736,468452,20352,19872,0,0,0,65964464,6801832,34359738367,1259112,34290559680,17920,0,1122304,0,0,0,0,0,0,2048,240912,4904960,131072000
1703188156.001331,462,2223,0,131928928,125168708,124921172,0,312976,0,2422036,243268,2354272,88204,67764,155064,1048576,1048576,0,0,0,0,3401496,193860,90148,519248,83832,435416,23376,20224,0,0,0,65964464,3914944,34359738367,1276760,34291150736,18880,0,1124352,0,0,0,0,0,0,2048,222480,5971968,130023424
1703188156.001339,5204,1691,0,131928932,122885372,122597596,0,348932,0,4377936,320344,4351460,190968,26476,129376,1048576,1048576,0,0,0,0,5397936,270820,193068,495996,70328,425668,22192,38148,0,0,0,65964464,6249840,34359738367,1234744,34291253980,17920,0,1124352,0,0,0,0,0,0,2048,224532,5969920,130023424
1703188156.0013402,776,4013,0,131928928,63512628,95492452,0,32666592,0,27394244,32483652,27213356,279308,180888,32204344,1048576,1048576,0,0,12,0,28260872,338180,280572,4599900,216008,4383892,24656,96604,0,0,0,65964464,33410056,34359738367,1278632,34290679008,17920,0,1122304,0,0,0,0,0,0,2048,271632,5922816,130023424
1703188156.001359,9593,4042,0,131928928,125039568,124774164,0,403404,0,2218724,366008,2183204,205764,35520,160244,1048576,1048576,0,0,0,0,3230224,297792,207640,474392,75008,399384,23152,34480,0,0,0,65964464,3706984,34359738367,1259608,34291163496,17920,0,1122304,0,0,0,0,0,0,2048,218384,4927488,131072000
1703188156.001389,6839,0,0,131928928,126932956,126618772,0,173216,0,768096,144500,741672,74444,26424,70056,1048576,1048576,0,0,0,0,1787968,146348,76732,520108,76736,443372,23216,9172,0,0,0,65964464,1861644,34359738367,1267320,34291159468,18880,0,1124352,0,0,0,0,0,0,2048,249104,5945344,130023424
1703188156.001392,6092,9192,0,131928928,125399500,125120608,0,379896,0,1889140,361140,1871796,204680,17344,156460,1048576,1048576,0,0,0,0,2919192,265668,206092,455712,69992,385720,21632,33068,0,0,0,65964464,3648352,34359738367,1242960,34291210824,17920,0,1124352,0,0,0,0,0,0,2048,226576,7016448,128974848
1703188156.0013971,6777,0,0,131928928,126761576,126447536,0,168836,0,922072,139984,895492,69988,26580,69996,1048576,1048576,0,0,0,0,1941800,154944,72260,526200,76928,449272,21184,9348,0,0,0,65964464,1858864,34359738367,1275536,34291174568,18880,0,1124352,0,0,0,0,0,0,2048,476432,74924032,60817408
1703188156.0014038,3942,1567,0,131928928,63336792,63113704,0,408640,0,63931716,381144,63905952,158004,25764,223140,1048576,1048576,0,0,0,0,64953256,216544,159736,493452,83000,410452,22304,179560,0,0,0,65964464,86347220,34359738367,1252168,34291184192,17920,0,1124352,0,0,0,0,0,0,2048,257296,6985728,128974848
1703188156.001408,6120,2174,0,131928928,13968012,14230520,0,797376,0,112472036,650304,112337820,161772,134216,488532,1048576,1048576,0,0,18652,5044,113385868,322940,162992,845672,265792,579880,21888,272812,0,0,0,65964464,114321704,34359738367,1259296,34291181748,17920,0,1122304,0,0,0,0,0,0,2048,238864,5955584,130023424
1703188156.001427,487,9601,0,131928928,110535748,111704584,0,1862124,0,16480500,400628,15020640,219104,1459860,181524,1048576,1048576,0,0,0,0,16018600,291772,220740,638096,76688,561408,22608,57836,0,0,0,65964464,17116824,34359738367,1267576,34291157060,17920,0,1122304,0,0,0,0,0,0,2048,238864,3858432,132120576
1703188156.001427,2310,1242,0,131928928,95366052,95231560,0,552880,0,31730404,519456,31698664,219604,31740,299852,1048576,1048576,0,0,0,0,32746020,258644,221284,524456,94656,429800,27376,89920,0,0,0,65964464,39226064,34359738367,1277032,34291161496,17920,0,1124352,0,0,0,0,0,0,2048,216336,4929536,131072000
1703188156.001443,4948,1242,0,131928928,96361880,96139132,0,409252,0,30945960,388684,30926960,158480,19000,230204,1048576,1048576,0,0,0,0,31974416,213408,160048,479984,82920,397064,20944,86208,0,0,0,65964464,38788068,34359738367,1260384,34291157396,17920,0,1124352,0,0,0,0,0,0,2048,234768,5959680,130023424
1703188156.001449,475,1145,0,131928928,93186840,105085164,0,12554804,0,29418908,3469440,20334788,202892,9084120,3266548,1048576,1048576,0,0,0,0,21382148,357428,204116,1959392,122136,1837256,22160,105328,0,0,0,65964464,23641656,34359738367,1242960,34291179712,18880,0,1124352,0,0,0,0,0,0,2048,236816,4909056,131072000
1703188156.001461,5651,2174,0,131928928,14627892,14963600,0,856116,0,111715752,718280,111580332,173028,135420,545252,1048576,1048576,0,0,20260,0,112627144,319528,174712,869016,281152,587864,22432,270504,0,0,0,65964464,113620748,34359738367,1259296,34290702936,18880,0,1122304,0,0,0,0,0,0,2048,242960,5951488,130023424
1703188156.001469,7373,4886,0,131928928,78037940,90064860,0,12695592,0,42595216,5329028,35230052,223948,7365164,5105080,1048576,1048576,0,0,0,0,36278260,331984,225344,2065232,140176,1925056,22672,125040,0,0,0,65964464,63501880,34359738367,1242960,34290739204,17920,0,1124352,0,0,0,0,0,0,2048,234768,4911104,131072000
1703188156.001475,589,0,0,131928928,126957608,126637484,0,164764,0,763284,136216,736908,66132,26376,70084,1048576,1048576,0,0,0,0,1783316,147256,68300,501368,65024,436344,22224,9076,0,0,0,65964464,1846216,34359738367,1267320,34291177044,18880,0,1122304,0,0,0,0,0,0,2048,234768,5959680,130023424
1703188156.001484,4108,1691,0,131928928,122519512,122230752,0,345032,0,4761232,318840,4736492,192048,24740,126792,1048576,1048576,0,0,0,0,5783628,296376,193488,461512,72680,388832,23040,39120,0,0,0,65964464,6257248,34359738367,1267608,34291163504,18880,0,1124352,0,0,0,0,0,0,2048,247056,5947392,130023424
1703188156.0014849,9533,3151,0,131928928,63989068,93489052,0,30218348,0,29598056,30053168,29435364,306836,162692,29746332,1048576,1048576,0,0,12,0,30482460,357328,308520,4317612,208744,4108868,30592,101648,0,0,0,65964464,35317788,34359738367,1295064,34291156612,18880,0,1122304,0,0,0,0,0,0,2048,226576,4919296,131072000
1703188156.001492,733,558,0,131928928,50210056,49923156,0,374608,0,76890716,353336,76870820,214348,19896,138988,1048576,1048576,0,0,0,0,77917896,266924,215724,473712,69048,404664,23120,181972,0,0,0,65964464,81111464,34359738367,1242960,34290684920,18880,0,1124352,0,0,0,0,0,0,2048,226576,5967872,130023424
1703188156.001496,5237,1242,0,131928928,96099864,95868576,0,420448,0,31155792,399508,31137140,176108,18652,223400,1048576,1048576,0,0,0,0,32183856,216132,178396,514184,80144,434040,21840,89344,0,0,0,65964464,38848012,34359738367,1260384,34291167048,18880,0,1122304,0,0,0,0,0,0,2048,228624,5965824,130023424
1703188156.0015152,7138,7928,0,131928928,63437024,63210372,0,419484,0,63780940,391724,63755132,168468,25808,223256,1048576,1048576,0,0,0,0,64802220,224780,170420,485620,75392,410228,20528,178892,0,0,0,65964464,86307712,34359738367,1260384,34291165184,17920,0,1120256,0,0,0,0,0,0,2048,224528,5969920,130023424
1703188156.0015311,5202,0,0,131928928,126956640,126636364,0,157360,0,777144,132212,753960,60796,23184,71416,1048576,1048576,0,0,0,0,1800572,138208,62760,507272,66432,440840,22272,9348,0,0,0,65964464,1869472,34359738367,1259104,34291231436,18880,0,1124352,0,0,0,0,0,0,2048,226576,4919296,131072000
1703188156.001533,6345,6333,0,131928928,125490004,125211576,0,367496,0,1764388,338276,1736440,202832,27948,135444,1048576,1048576,0,0,0,0,2783744,303664,204104,485408,81488,403920,21776,36684,0,0,0,65964464,3646232,34359738367,1267608,34291053984,18880,0,1122304,0,0,0,0,0,0,2048,228624,4917248,131072000
1703188156.001548,5322,3323,0,131928928,67217244,66993544,0,404764,0,60004376,380804,59981940,160828,22436,219976,1048576,1048576,0,0,0,0,61029568,232384,162352,503660,94760,408900,23472,151492,0,0,0,65964464,71724628,34359738367,1276816,34290557892,17920,0,1122304,0,0,0,0,0,0,2048,226576,5967872,130023424
1703188156.001549,5178,3323,0,131928928,67283268,67133676,0,486072,0,59912648,452032,59880956,158616,31692,293416,1048576,1048576,0,0,0,0,60927528,220052,160964,492400,77584,414816,22688,152176,0,0,0,65964464,71884628,34359738367,1244168,34290571976,17920,0,1122304,0,0,0,0,0,0,2048,230672,5963776,130023424
1703188156.001569,5659,9192,0,131928928,125483596,125194552,0,356960,0,1815576,336964,1796988,202104,18588,134860,1048576,1048576,0,0,0,0,2844500,274192,203512,463644,70200,393444,21760,32732,0,0,0,65964464,3642936,34359738367,1251176,34291181512,17920,0,1118208,0,0,0,0,0,0,2048,212240,5982208,130023424
1703188156.0015712,4741,4437,0,131928928,70186608,70048524,0,475632,0,56983628,444660,56954240,145296,29388,299364,1048576,1048576,0,0,0,0,58002320,270712,146876,474844,93312,381532,23664,151120,0,0,0,65964464,71479108,34359738367,1293464,34291131576,17920,0,1124352,0,0,0,0,0,0,2048,249104,5945344,130023424
1703188156.0015721,2744,1691,0,131928928,122989272,122704856,0,350552,0,4316264,322904,4289896,193440,26368,129464,1048576,1048576,0,0,0,0,5337208,269948,194708,450488,76920,373568,21920,37860,0,0,0,65964464,6179344,34359738367,1234744,34291181108,18880,0,1122304,0,0,0,0,0,0,2048,222480,4923392,131072000
1703188156.0015788,3589,3660,0,131928928,95839964,95615116,0,388424,0,31439580,366092,31418960,145076,20620,221016,1048576,1048576,0,0,0,0,32466292,248208,146784,503252,94016,409236,23520,87768,0,0,0,65964464,38890656,34359738367,1293248,34291138432,17920,0,1124352,0,0,0,0,0,0,2048,255248,5939200,130023424
1703188156.0015821,1220,3323,0,131928928,67786956,67560396,0,379728,0,59489500,359896,59471620,136120,17880,223776,1048576,1048576,0,0,0,0,60518740,187780,138072,534436,90392,444044,19808,149604,0,0,0,65964464,71613112,34359738367,1235736,34291222904,17920,0,1122304,0,0,0,0,0,0,2048,259344,5935104,130023424
1703188156.0015929,8018,1242,0,131928928,96353164,96120252,0,404412,0,30942156,385728,30925300,163612,16856,222116,1048576,1048576,0,0,0,0,31972476,203260,165440,510416,83056,427360,21248,87012,0,0,0,65964464,38794056,34359738367,1252168,34291170996,18880,0,1120256,0,0,0,0,0,0,2048,247056,6995968,128974848
1703188156.0015962,1674,7955,0,131928928,63016892,62874900,0,480616,0,64104548,452716,64078252,156364,26296,296352,1048576,1048576,0,0,0,0,65126552,239592,157968,508444,97544,410900,24160,181404,0,0,0,65964464,86606804,34359738367,1268816,34291181392,17920,0,1122304,0,0,0,0,0,0,2048,228624,5965824,130023424
1703188156.001602,8568,3324,0,131928928,126734012,126718488,0,514016,0,770092,484468,744232,47040,25860,437428,1048576,1048576,0,0,0,0,1789120,137732,50728,440844,69360,371484,21296,9448,0,0,0,65964464,1846732,34359738367,1259104,34291162252,17920,0,1118208,0,0,0,0,0,0,2048,247056,5947392,130023424
1703188156.001622,6044,542,0,131928928,69524040,69301908,0,418576,0,57724256,390244,57697656,167180,26600,223064,1048576,1048576,0,0,0,0,58744988,241008,168912,483916,83232,400684,22128,151412,0,0,0,65964464,71679668,34359738367,1276816,34291161648,18880,0,1122304,0,0,0,0,0,0,2048,240912,5953536,130023424
1703188156.001625,4517,0,0,131928928,126922520,126602264,0,163792,0,812452,135160,786052,65100,26400,70060,1048576,1048576,0,0,0,0,1832428,146268,67332,488344,64760,423584,22112,9196,0,0,0,65964464,1843384,34359738367,1267320,34291192156,18880,0,1122304,0,0,0,0,0,0,2048,630032,88401920,47185920
1703188156.001626,8386,558,0,131928928,48754824,48465188,0,354408,0,78410900,331368,78389168,203588,21732,127780,1048576,1048576,0,0,0,0,79436308,285068,204896,469304,72800,396504,24000,183556,0,0,0,65964464,82649356,34359738367,1259392,34291157372,17920,0,1122304,0,0,0,0,0,0,2048,216336,7026688,128974848
1703188156.001626,5020,1242,0,131928928,96168156,95937788,0,398140,0,31151716,375752,31130940,158036,20776,217716,1048576,1048576,0,0,0,0,32178324,239100,159644,483760,89104,394656,23152,87136,0,0,0,65964464,38863824,34359738367,1285032,34290583436,17920,0,1122304,0,0,0,0,0,0,2048,234768,3862528,132120576
1703188156.001667,2407,0,0,131927464,81162028,123951672,627292,40715936,0,11537944,33205244,4209708,661684,7328236,32543560,0,0,0,0,52,0,3400148,55856,1471288,3821336,3543960,277376,19824,17500,0,0,0,65963732,2262428,34359738367,571520,34291838972,19520,0,614400,0,0,0,0,0,0,2048,311132,6930432,128974848
1703188156.001667,747,5633,0,131928928,125185664,124925568,0,380772,0,2047396,347240,2015100,183820,32296,163420,1048576,1048576,0,0,204,0,3062740,295496,185056,510588,85824,424764,23824,36080,0,0,0,65964464,3666368,34359738367,1267824,34291189468,17920,0,1122304,0,0,0,0,0,0,2048,234768,4911104,131072000
1703188156.001671,3342,3323,0,131928928,67388368,67165608,0,435420,0,59842588,407404,59815996,184288,26592,223116,1048576,1048576,0,0,0,0,60863700,232212,185712,481468,82048,399420,22064,150564,0,0,0,65964464,71656284,34359738367,1268600,34291151256,17920,0,1122304,0,0,0,0,0,0,2048,238864,5955584,130023424
1703188156.001673,2226,4886,0,131928928,33832420,84677768,0,48728020,0,68982212,15536216,35792848,247156,33189364,15289060,1048576,1048576,0,0,1668,0,36840184,375356,248720,9575780,2993040,6582740,24496,126692,0,0,0,65964464,63898612,34359738367,1276040,34291145780,17920,0,1124352,0,0,0,0,0,0,2048,216336,4929536,131072000
1703188156.001677,2946,6333,0,131928928,125319108,125036540,0,356704,0,1981588,328484,1955168,191468,26420,137016,1048576,1048576,0,0,0,0,3002300,304200,193268,464616,73008,391608,21968,33464,0,0,0,65964464,3648112,34359738367,1267608,34290561096,17920,0,1122304,0,0,0,0,0,0,2048,230672,7012352,128974848
1703188156.001679,3908,7264,0,131928928,61886220,92819336,0,31634264,0,30124980,31434384,29927496,294192,197484,31140192,1048576,1048576,0,0,0,0,30974060,367004,296204,4520796,217704,4303092,25104,101736,0,0,0,65964464,35093236,34359738367,1294848,34291151776,17920,4,1122304,0,0,0,0,0,0,2048,263440,6979584,128974848
1703188156.001681,9124,0,0,131928928,126719772,126404516,0,180656,0,970792,151956,944252,81256,26540,70700,1048576,1048576,0,0,0,0,1990692,156468,83416,509364,73984,435380,22368,9928,0,0,0,65964464,1898600,34359738367,1275536,34291184768,18880,0,1124352,0,0,0,0,0,0,2048,234768,5959680,130023424
1703188156.0016859,1420,0,0,131928928,126802216,126482484,0,163184,0,938272,134752,911996,64212,26276,70540,1048576,1048576,0,0,0,0,1958424,146656,66360,492016,65304,426712,22368,9516,0,0,0,65964464,1884600,34359738367,1267320,34291173092,18880,0,1122304,0,0,0,0,0,0,2048,255248,6987776,128974848
1703188156.001694,6887,0,0,131928928,126930452,126611744,0,170740,0,807848,142408,781548,71896,26300,70512,1048576,1048576,0,0,0,0,1828092,138132,73928,497244,67352,429892,21312,8964,0,0,0,65964464,1864536,34359738367,1259104,34292259968,18880,0,1124352,0,0,0,0,0,0,2048,261392,6981632,128974848
1703188156.001695,1727,2565,0,131928928,22160188,22229928,0,585772,0,104463072,463924,104342124,163344,120948,300580,1048576,1048576,0,0,0,0,105389216,418392,164840,850200,274328,575872,22672,256592,0,0,0,65964464,106173100,34359738367,1259296,34290170492,17920,0,1122304,0,0,0,0,0,0,2048,236816,5957632,130023424
1703188156.001695,8562,542,0,131928928,69831988,69616388,0,437004,0,57346880,415660,57327012,186228,19868,229432,1048576,1048576,0,0,0,0,58374676,203432,187696,546768,97024,449744,20912,153128,0,0,0,65964464,71663580,34359738367,1252168,34291188292,18880,0,1124352,0,0,0,0,0,0,2048,224528,4921344,131072000
1703188156.001697,6020,414,0,131928928,125408716,125141028,0,383820,0,1881868,347628,1847144,183388,34724,164240,1048576,1048576,0,0,0,0,2894688,297016,184856,450392,67240,383152,22464,33744,0,0,0,65964464,3667988,34359738367,1259608,34291166108,18880,0,1122304,0,0,0,0,0,0,2048,218384,5976064,130023424
1703188156.001697,9964,3323,0,131928928,67472056,67246576,0,419260,0,59732648,393356,59707948,172440,24700,220916,1048576,1048576,0,0,0,0,60755792,224984,173640,496172,84792,411380,21536,150512,0,0,0,65964464,71672780,34359738367,1268600,34291151540,17920,0,1122304,0,0,0,0,0,0,2048,236816,4909056,131072000
1703188156.0017009,523,7264,0,131928928,62336136,92510024,0,30873196,0,30473592,30668072,30270752,291476,202840,30376596,1048576,1048576,0,0,8,0,31317568,391552,293236,4443016,215888,4227128,31328,104016,0,0,0,65964464,35361508,34359738367,1319712,34291107968,20800,0,1122304,0,0,0,0,0,0,2048,212240,7030784,128974848
1703188156.0017118,9697,0,0,131928928,126914360,126594436,0,168756,0,815884,140488,789556,70500,26328,69988,1048576,1048576,0,0,0,0,1836204,137504,72432,503296,65568,437728,22160,9316,0,0,0,65964464,1843296,34359738367,1259104,34291157512,18880,0,1122304,0,0,0,0,0,0,2048,275728,5918720,130023424
1703188156.001716,1441,1249,0,131928928,95214280,108288968,0,13751224,0,26971944,3760856,16983280,223932,9988664,3536924,1048576,1048576,0,0,0,0,18031904,368240,225616,2112268,125184,1987084,23936,99108,0,0,0,65964464,21733288,34359738367,1242960,34291261984,17920,0,1122304,0,0,0,0,0,0,2048,222480,5971968,130023424
1703188156.001717,3616,1691,0,131928928,122570464,122289064,0,372400,0,4662468,344648,4636076,215112,26392,129536,1048576,1048576,0,0,0,0,5683308,294740,216460,470564,82856,387708,22736,38932,0,0,0,65964464,6314964,34359738367,1259392,34291166500,17920,0,1124352,0,0,0,0,0,0,2048,263440,4882432,131072000
1703188156.0017369,7494,9601,0,131928928,111942704,112439436,0,1186648,0,15210032,392892,14417764,211564,792268,181328,1048576,1048576,0,0,0,0,15353100,258008,213052,552636,71080,481556,21440,56136,0,0,0,65964464,16962704,34359738367,1234712,34291207520,17920,0,1122304,0,0,0,0,0,0,2048,232720,7010304,128974848
1703188156.001742,2854,0,0,131928928,127260224,126940388,0,120060,0,548376,92420,522192,22236,26184,70184,1048576,1048576,0,0,0,0,1569316,146844,23692,475876,65696,410180,23008,8576,0,0,0,65964464,1799984,34359738367,1267320,34291202704,17920,0,1107968,0,0,0,0,0,0,2048,265488,4880384,131072000
1703188156.0017462,2194,1691,0,131928928,122517144,122245508,0,386268,0,4635496,358248,4608872,229652,26624,128596,1048576,1048576,0,0,0,0,5656064,302328,231036,547360,103088,444272,22816,38876,0,0,0,65964464,6294184,34359738367,1267608,34291164768,17920,0,1120256,0,0,0,0,0,0,2048,253200,4892672,131072000
1703188156.001758,5543,0,0,131928928,126947224,126627872,0,174052,0,771172,145652,744988,75348,26184,70304,1048576,1048576,0,0,0,0,1791352,146128,77564,499816,66392,433424,22128,9104,0,0,0,65964464,1866192,34359738367,1267320,34291155536,18880,0,1124352,0,0,0,0,0,0,2048,230672,5963776,130023424
1703188156.0017679,9573,0,0,131928928,126796676,126476844,0,172364,0,913984,149592,894116,77860,19868,71732,1048576,1048576,0,0,0,0,1939620,150736,79844,502784,70472,432312,23856,10556,0,0,0,65964464,1854912,34359738367,1267320,34291157956,18880,0,1122304,0,0,0,0,0,0,2048,249104,6993920,128974848
1703188156.001774,1510,0,0,131928928,126831264,126511504,0,169100,0,893848,140184,867296,69856,26552,70328,1048576,1048576,0,0,0,0,1913540,140012,72220,499748,65336,434412,25200,10004,0,0,0,65964464,1966044,34359738367,1259104,34291197972,18880,4,1122304,0,0,0,0,0,0,2048,222480,5971968,130023424
1703188156.001797,9356,1242,0,131928928,95926276,95697896,0,414544,0,31381464,392488,31360968,170452,20496,222036,1048576,1048576,0,0,0,0,32408388,232524,172012,496484,85160,411324,23200,87512,0,0,0,65964464,38880212,34359738367,1276816,34291167832,17920,0,1122304,0,0,0,0,0,0,2048,216336,5978112,130023424
1703188156.0018039,5417,9977,0,131928928,98441040,100594312,0,2895216,0,26206984,2687124,26000776,266184,206208,2420940,1048576,1048576,0,0,0,0,27047580,313720,268068,748400,79232,669168,24160,93564,0,0,0,65964464,29986136,34359738367,1245552,34291084556,18880,0,1124352,0,0,0,0,0,0,2048,218384,4927488,131072000
1703188156.001811,8600,2174,0,131928928,17003228,17151080,0,647076,0,109550884,566852,109459184,148920,91700,417932,1048576,1048576,0,0,26308,0,110473632,281528,150744,838776,259800,578976,23360,267260,0,0,0,65964464,111657288,34359738367,1234648,34291202324,17920,0,1122304,0,0,0,0,0,0,2048,232720,5961728,130023424
1703188156.0018141,8629,1145,0,131928928,89491876,102603376,0,13648828,0,32451500,3727776,22531868,217944,9919632,3509832,1048576,1048576,0,0,20,0,23579224,385100,219164,2312524,308152,2004372,24464,111652,0,0,0,65964464,25364752,34359738367,1259896,34291244244,17920,0,1124352,0,0,0,0,0,0,2048,224528,5969920,130023424
